"ZCTA","third_spaces_total","population","thirdspaces_pop"
"91361",130,20258,641.721788922895
"91362",262,36604,715.768768440608
"91364",297,27971,1061.8140216653
"91367",228,45970,495.975636284533
"91371",0,0,0
"91377",19,13853,137.154406987656
"91381",56,19390,288.808664259928
"91384",40,29212,136.930028755306
"91387",53,42034,126.088404624828
"91390",30,19168,156.510851419032
"91401",132,39755,332.033706452019
"91402",129,72059,179.019969747013
"91403",235,25156,934.170774367944
"91405",154,55506,277.447483154974
"91406",156,54890,284.204773182729
"91411",62,26111,237.447818926889
"91423",251,33172,756.662245267093
"91436",188,15292,1229.40099398378
"91501",14,20511,68.2560577251231
"91502",192,10708,1793.05192379529
"91504",87,26749,325.245803581442
"91505",215,30902,695.747848035726
"91506",98,18591,527.13678661718
"91601",189,36841,513.015390461714
"91602",110,19672,559.170394469296
"91604",356,32910,1081.73807353388
"91605",134,53113,252.292282492045
"91606",117,44295,264.138164578395
"91607",117,30611,382.2155434321
"91608",24,21,114285.714285714
"91701",108,39461,273.687945059679
"91702",163,62066,262.623658685915
"91706",180,76930,233.978941895229
"91708",6,4009,149.663257670242
"91709",292,80701,361.829469275474
"91710",357,91773,389.003301624661
"91711",211,36777,573.728145308209
"91722",94,34631,271.433109064133
"91723",107,18521,577.722585173587
"91724",59,26717,220.8331773777
"91730",436,72407,602.151725661884
"91731",150,30222,496.327178876315
"91732",108,62905,171.68746522534
"91733",141,45365,310.812300231456
"91737",38,25154,151.069412419496
"91739",155,39875,388.71473354232
"91740",134,25877,517.834370290219
"91741",82,26794,306.038665372845
"91744",152,85421,177.942192200981
"91745",190,55202,344.190427883048
"91746",81,29709,272.644653135414
"91748",432,47079,917.606576180463
"91750",142,34129,416.068446189458
"91752",81,35694,226.928895612708
"91754",249,33636,740.27827327863
"91755",85,26803,317.128679625415
"91759",0,307,0
"91761",170,61425,276.760276760277
"91762",176,61718,285.168022294954
"91763",127,38863,326.788976661606
"91764",199,56677,351.112444201352
"91765",187,46593,401.347841950508
"91766",176,72348,243.268645988832
"91767",139,50606,274.670987629925
"91768",77,35191,218.80594470177
"91770",286,62703,456.118527024225
"91773",183,34007,538.124503778634
"91775",41,25004,163.973764197728
"91776",322,38664,832.816056279744
"91780",146,35133,415.563715025759
"91784",74,26090,283.63357608279
"91786",320,53697,595.936458275136
"91789",226,44440,508.550855085509
"91790",188,45444,413.695977466772
"91791",123,33397,368.296553582657
"91792",90,29619,303.859009419629
"91801",272,54768,496.640373940988
"91803",114,29567,385.564987993371
"91901",61,18162,335.866094042506
"91902",68,18896,359.864521591871
"91905",0,1472,0
"91906",0,4428,0
"91910",320,74855,427.493153429965
"91911",226,84026,268.964368171756
"91913",44,54114,81.3098274014118
"91914",56,17379,322.227976293227
"91915",104,33485,310.586829923846
"91916",0,1939,0
"91917",0,986,0
"91931",0,613,0
"91932",89,26492,335.95047561528
"91934",0,323,0
"91935",19,8550,222.222222222222
"91941",117,31918,366.564321072749
"91942",262,40151,652.536674055441
"91945",103,27236,378.175943604053
"91948",0,130,0
"91950",299,62859,475.667764361508
"91962",0,2106,0
"91963",0,1182,0
"91977",113,64750,174.517374517375
"91978",20,10506,190.367409099562
"91980",0,0,0
"92003",20,5160,387.596899224806
"92004",16,2299,695.954762940409
"92007",41,11417,359.113602522554
"92008",293,27151,1079.14993922876
"92009",174,46612,373.294430618725
"92010",39,16346,238.590480851584
"92011",97,24144,401.756129887343
"92014",123,13568,906.544811320755
"92019",126,43272,291.181364392679
"92020",231,59743,386.656177292737
"92021",203,70148,289.38815076695
"92024",428,51381,832.992740507191
"92025",298,52985,562.423327356799
"92026",88,50321,174.877287812245
"92027",110,56788,193.702894977812
"92028",145,48173,300.998484628319
"92029",78,19382,402.435249200289
"92036",25,2593,964.134207481682
"92037",400,38168,1047.99832320268
"92040",71,46306,153.327862480024
"92054",333,41807,796.517329633793
"92055",17,11765,144.49638759031
"92056",148,52337,282.782734967614
"92057",79,60414,130.764392359387
"92058",64,46029,139.042777379478
"92059",0,1464,0
"92060",0,166,0
"92061",3,2660,112.781954887218
"92064",237,49805,475.855837767292
"92065",101,37505,269.297427009732
"92066",0,693,0
"92067",43,7724,556.706369756603
"92069",188,50376,373.193584246467
"92070",4,786,508.905852417303
"92071",197,57710,341.36198232542
"92075",122,12752,956.712672521957
"92078",233,50510,461.294793110275
"92081",101,29596,341.262332747669
"92082",33,18705,176.423416198877
"92083",130,39509,329.038953149915
"92084",133,51619,257.657064259284
"92086",0,1543,0
"92091",3,1313,228.484386900229
"92101",748,41159,1817.34250103258
"92102",125,44010,284.02635764599
"92103",363,34700,1046.10951008646
"92104",274,45435,603.059315505667
"92105",135,73623,183.366610977548
"92106",174,20155,863.309352517986
"92107",155,31223,496.428914582199
"92108",306,22280,1373.42908438061
"92109",421,47111,893.634183099488
"92110",345,30108,1145.87485053806
"92111",476,50693,938.985658769455
"92113",141,58408,241.405286946994
"92114",49,68851,71.1681747541793
"92115",255,64343,396.313507296831
"92116",141,33408,422.054597701149
"92117",194,56983,340.452415632733
"92118",124,22548,549.937910235941
"92119",59,24831,237.606218033909
"92120",159,30550,520.458265139116
"92121",211,4729,4461.8312539649
"92122",170,48071,353.643568887687
"92123",216,32473,665.167985711206
"92124",51,32600,156.441717791411
"92126",271,82658,327.856952745046
"92127",150,49935,300.390507659958
"92128",224,51357,436.162548435462
"92129",114,54762,208.17355100252
"92130",183,56134,326.005629386824
"92131",128,34727,368.589282114781
"92132",0,0,0
"92134",0,285,0
"92135",5,635,787.40157480315
"92139",27,36105,74.7818861653511
"92140",0,3737,0
"92145",10,1883,531.067445565587
"92147",0,518,0
"92154",133,88979,149.473471268502
"92155",0,456,0
"92173",70,31000,225.806451612903
"92201",181,65726,275.385692115753
"92203",62,31140,199.100834938985
"92210",28,5138,544.959128065395
"92211",151,25056,602.65006385696
"92220",75,33525,223.713646532438
"92222",0,0,0
"92223",116,55580,208.708168405901
"92225",37,22460,164.737310774711
"92227",78,27189,286.880723822134
"92230",23,2705,850.277264325323
"92231",72,40064,179.712460063898
"92233",3,7509,39.9520575309628
"92234",162,54357,298.029692587891
"92236",72,45477,158.321789036216
"92239",0,227,0
"92240",55,35278,155.904529735246
"92241",6,7699,77.9321989868814
"92242",0,1312,0
"92243",197,50402,390.857505654538
"92249",0,7861,0
"92250",14,8655,161.756210283073
"92251",38,23970,158.531497705465
"92252",26,9351,278.045128863223
"92253",171,40929,417.796672286154
"92254",5,9779,51.1299723898149
"92256",3,3100,96.7741935483871
"92257",0,1281,0
"92258",3,559,536.672629695885
"92259",0,121,0
"92260",307,34660,885.747259088286
"92262",262,28618,915.507722412468
"92264",107,20072,533.080908728577
"92266",0,112,0
"92267",0,6,0
"92268",0,455,0
"92270",112,18193,615.621392843401
"92273",0,2010,0
"92274",11,15317,71.8156296924985
"92275",0,2632,0
"92276",14,6748,207.46887966805
"92277",46,23172,198.515449680649
"92278",4,4890,81.799591002045
"92280",0,0,0
"92281",3,2591,115.785411038209
"92282",0,1372,0
"92283",3,1684,178.147268408551
"92284",77,26182,294.095179894584
"92285",0,2430,0
"92301",26,34250,75.9124087591241
"92304",0,23,0
"92305",4,657,608.82800608828
"92307",68,39149,173.695368974942
"92308",90,42207,213.234771483403
"92309",10,572,1748.25174825175
"92310",0,9872,0
"92311",117,33454,349.733963053745
"92313",18,12547,143.460588188412
"92314",17,11385,149.319279754062
"92315",110,5247,2096.43605870021
"92316",38,28704,132.385730211817
"92320",23,8753,262.767051296698
"92321",0,1042,0
"92322",0,672,0
"92324",132,59972,220.102714600147
"92325",20,7948,251.635631605435
"92327",0,737,0
"92328",3,438,684.931506849315
"92332",0,97,0
"92333",0,392,0
"92335",242,99306,243.691217046301
"92336",166,98346,168.791816647347
"92337",46,39240,117.227319062181
"92338",0,0,0
"92339",0,1077,0
"92341",0,222,0
"92342",11,6737,163.277423185394
"92344",15,23349,64.2425799820121
"92345",201,82110,244.793569601754
"92346",101,63857,158.165901937141
"92347",0,702,0
"92352",40,5578,717.102904266762
"92354",55,22050,249.433106575964
"92356",7,6573,106.496272630458
"92358",0,722,0
"92359",8,9170,87.2410032715376
"92363",24,5348,448.765893792072
"92364",0,6,0
"92365",5,2733,182.949140139041
"92368",0,1019,0
"92371",29,18269,158.738847227544
"92372",0,6071,0
"92373",209,33353,626.630288130003
"92374",198,43391,456.315825862506
"92376",185,86085,214.903874077946
"92377",17,20476,83.0240281304942
"92378",3,234,1282.05128205128
"92382",17,4462,380.995069475571
"92384",0,17,0
"92385",3,216,1388.88888888889
"92386",0,2248,0
"92389",0,168,0
"92391",5,1959,255.232261357836
"92392",159,58393,272.292911821622
"92394",33,34915,94.5152513246456
"92395",133,43908,302.906076341441
"92397",18,4562,394.563787812363
"92398",5,2195,227.790432801822
"92399",176,54268,324.316355863492
"92401",27,2257,1196.27824545857
"92404",105,62915,166.891838194389
"92405",44,30112,146.121147715197
"92407",111,68545,161.937413378073
"92408",128,13635,938.760542720939
"92410",102,45052,226.405043061351
"92411",32,25650,124.756335282651
"92501",131,21590,606.762389995368
"92503",281,95551,294.083787715461
"92504",105,59896,175.303860024042
"92505",123,53282,230.84719042078
"92506",169,46241,365.476525161653
"92507",260,59152,439.545577495266
"92508",94,38428,244.613302800042
"92509",136,81383,167.111067421943
"92518",6,1021,587.659157688541
"92530",137,58184,235.45992025299
"92532",66,25923,254.600162018285
"92536",6,3076,195.058517555267
"92539",8,4557,175.554092604784
"92543",99,38314,258.391188599468
"92544",63,49923,126.194339282495
"92545",95,41879,226.844002960911
"92548",0,7859,0
"92549",24,2517,953.516090584029
"92551",37,34011,108.788333186322
"92553",234,76102,307.482063546293
"92555",47,44452,105.732025555656
"92557",68,53406,127.326517619743
"92561",0,1462,0
"92562",240,64286,373.331674081449
"92563",187,69469,269.184816248974
"92567",6,10648,56.3486100676183
"92570",73,60686,120.291335728175
"92571",74,57622,128.423171705251
"92582",9,17219,52.2678436610721
"92583",53,32697,162.094381747561
"92584",106,54235,195.445745367383
"92585",16,21907,73.0360158853335
"92586",33,19472,169.474116680362
"92587",21,17237,121.830945060045
"92590",157,5154,3046.17772603803
"92591",254,41609,610.444855680261
"92592",189,84930,222.536206287531
"92595",107,33649,317.988647508098
"92596",28,32256,86.8055555555556
"92602",85,23238,365.78018762372
"92603",31,19558,158.502914408426
"92604",174,28990,600.206967919972
"92606",134,26171,512.01711818425
"92610",80,16360,488.997555012225
"92612",193,33234,580.730577119817
"92614",181,27187,665.75937028727
"92617",7,17197,40.7047740885038
"92618",289,48997,589.832030532482
"92620",154,52569,292.948315547186
"92624",15,6372,235.404896421846
"92625",105,12394,847.18412134904
"92626",459,50605,907.024997529888
"92627",373,63161,590.554297747027
"92629",176,26877,654.834989024073
"92630",331,59403,557.210915273639
"92637",18,16053,112.128574098299
"92646",164,55870,293.538571684267
"92647",292,62199,469.460923809064
"92648",344,46228,744.137752011768
"92649",168,35278,476.217472645842
"92651",193,24800,778.225806451613
"92653",173,30012,576.436092229775
"92655",5,8382,59.6516344547841
"92656",137,52268,262.110660442336
"92657",29,9802,295.85798816568
"92660",378,35446,1066.41087851944
"92661",37,3445,1074.02031930334
"92662",22,2519,873.362445414847
"92663",199,21951,906.564621201768
"92672",229,34218,669.238412531416
"92673",113,30768,367.264690587623
"92675",174,38803,448.418936680154
"92676",3,2068,145.067698259188
"92677",255,66314,384.53418584311
"92678",3,584,513.698630136986
"92679",53,32657,162.292923416113
"92683",479,91105,525.766972174963
"92688",168,44832,374.732334047109
"92691",234,50839,460.276559334369
"92692",160,46800,341.880341880342
"92694",63,29570,213.053770713561
"92701",192,55058,348.723164662719
"92703",114,69112,164.949646949878
"92704",282,88321,319.289863112963
"92705",252,47298,532.792084231891
"92706",91,35748,254.559695647309
"92707",111,60831,182.472752379543
"92708",329,56953,577.669306270082
"92780",367,59499,616.817089362846
"92782",98,23084,424.536475480853
"92801",225,66594,337.868276421299
"92802",152,42016,361.766945925362
"92804",218,89915,242.451203914808
"92805",198,74478,265.850318214775
"92806",179,39442,453.83094163582
"92807",174,35687,487.572505394121
"92808",65,20483,317.336327686374
"92821",291,37712,771.637675010607
"92823",10,4872,205.254515599343
"92831",173,37359,463.074493428625
"92832",221,25837,855.362464682432
"92833",146,52435,278.439973300277
"92835",81,23528,344.270656239374
"92840",165,54735,301.452452726774
"92841",84,33754,248.85939444214
"92843",235,46873,501.354724468244
"92844",160,23189,689.98231920307
"92845",44,16273,270.386529834696
"92860",140,26849,521.434690305039
"92861",14,5822,240.467193404328
"92865",137,20664,662.98877274487
"92866",98,15574,629.253884679594
"92867",190,44655,425.484268279028
"92868",164,27072,605.791962174941
"92869",129,36846,350.105845953428
"92870",191,53600,356.34328358209
"92879",189,47872,394.802807486631
"92880",141,69656,202.423337544504
"92881",101,33531,301.213802153231
"92882",197,73250,268.941979522184
"92883",55,35933,153.062644365903
"92886",174,50784,342.627599243856
"92887",71,20012,354.787127723366
"93001",240,32396,740.832201506359
"93003",373,51629,722.462182106955
"93004",36,31525,114.195083267248
"93010",253,46063,549.247769359356
"93012",94,36052,260.734494618884
"93013",95,16652,570.502041796781
"93015",39,17989,216.799155039191
"93021",130,38581,336.953422669189
"93022",7,7179,97.5066165204068
"93023",133,19895,668.509675797939
"93030",230,58422,393.68730957516
"93033",136,84701,160.564810332818
"93035",66,29354,224.841588880561
"93036",142,48162,294.838254225323
"93040",0,1827,0
"93041",63,24208,260.244547257105
"93042",0,118,0
"93043",0,144,0
"93060",89,33773,263.524116898114
"93063",171,56458,302.88001700379
"93064",0,0,0
"93065",261,71832,363.347811560307
"93066",3,3220,93.167701863354
"93067",6,410,1463.41463414634
"93101",405,31371,1291.00124318638
"93103",85,20538,413.866978284156
"93105",191,28545,669.118935014889
"93108",86,10401,826.843572733391
"93109",52,10771,482.777829356606
"93110",45,16849,267.078164876254
"93111",48,17329,276.992325004328
"93117",229,58546,391.145424110956
"93201",0,1580,0
"93202",0,4273,0
"93203",35,22662,154.443561909805
"93204",10,12961,77.1545405447111
"93205",0,2030,0
"93206",3,1704,176.056338028169
"93207",0,256,0
"93208",0,106,0
"93210",40,18336,218.150087260035
"93212",24,23357,102.75292203622
"93215",84,54958,152.843989955966
"93218",0,871,0
"93219",9,10285,87.5060768108897
"93220",0,65,0
"93221",49,14129,346.804444759006
"93222",7,1583,442.198357548958
"93223",16,10716,149.309443822322
"93224",0,471,0
"93225",17,4782,355.499790882476
"93226",0,121,0
"93230",200,67605,295.836106796835
"93234",17,7355,231.135282121006
"93235",0,4215,0
"93238",20,673,2971.76820208024
"93239",7,1246,561.797752808989
"93240",22,6327,347.716137189821
"93241",23,16397,140.269561505153
"93242",3,3474,86.3557858376511
"93243",15,1532,979.11227154047
"93244",0,308,0
"93245",68,38480,176.715176715177
"93247",34,18234,186.464845892289
"93249",6,1875,320
"93250",11,16191,67.938978444815
"93251",0,202,0
"93252",0,2488,0
"93254",3,786,381.679389312977
"93255",0,691,0
"93256",5,5431,92.0640765973117
"93257",164,76519,214.325853709536
"93258",3,1952,153.688524590164
"93260",0,226,0
"93261",5,2434,205.423171733772
"93262",0,53,0
"93263",29,22210,130.571814497974
"93265",11,3379,325.540100621486
"93266",0,1337,0
"93267",8,6788,117.855038302887
"93268",46,18731,245.582189952485
"93270",4,5367,74.5295323271846
"93271",17,2479,685.760387252924
"93272",0,4707,0
"93274",159,74000,214.864864864865
"93276",0,144,0
"93277",229,52271,438.101432916914
"93280",41,28138,145.710427180326
"93283",3,2261,132.684652808492
"93285",3,2477,121.114251110214
"93286",18,9906,181.708055723804
"93287",0,72,0
"93291",173,59270,291.88459591699
"93292",66,42031,157.026956294164
"93301",216,12325,1752.5354969574
"93304",150,49115,305.405680545658
"93305",94,37902,248.008020684924
"93306",128,72280,177.089097952407
"93307",117,86832,134.742951907131
"93308",216,53981,400.140790278061
"93309",276,58538,471.488605692029
"93311",125,45481,274.840043094919
"93312",162,61628,262.867527747128
"93313",112,55221,202.821390413067
"93314",44,28963,151.917964299278
"93401",301,28854,1043.18292091218
"93402",29,16562,175.099625649076
"93405",97,35898,270.210039556521
"93410",3,0,0
"93420",131,30740,426.154847104749
"93422",127,33466,379.489631267555
"93424",9,795,1132.07547169811
"93426",3,1568,191.326530612245
"93427",39,6200,629.032258064516
"93428",45,5859,768.049155145929
"93429",0,144,0
"93430",16,2847,561.995082543028
"93432",3,1503,199.600798403194
"93433",59,13535,435.906908016254
"93434",15,7451,201.315259696685
"93436",175,56323,310.707881327344
"93437",0,3387,0
"93440",6,1659,361.663652802893
"93441",8,922,867.67895878525
"93442",87,10917,796.922231382248
"93444",38,21331,178.144484552998
"93445",14,7106,197.016605685336
"93446",220,44636,492.875705708397
"93449",92,8180,1124.69437652812
"93450",0,767,0
"93451",4,4477,89.3455438909984
"93452",4,658,607.90273556231
"93453",4,2578,155.159038013964
"93454",238,40432,588.642659279778
"93455",129,46175,279.371954520845
"93458",68,57256,118.764845605701
"93460",25,5284,473.126419379258
"93461",0,1349,0
"93463",64,7911,809.00012640627
"93465",31,9202,336.883286242121
"93501",12,4802,249.895876718034
"93505",16,13774,116.160882822709
"93510",27,7644,353.218210361068
"93512",0,328,0
"93513",5,1621,308.451573103023
"93514",73,14175,514.991181657848
"93516",3,2244,133.689839572193
"93517",7,641,1092.04368174727
"93518",0,814,0
"93519",0,0,0
"93522",0,100,0
"93523",0,3556,0
"93524",0,165,0
"93526",0,629,0
"93527",0,1559,0
"93528",0,119,0
"93529",6,390,1538.46153846154
"93530",0,10,0
"93531",0,338,0
"93532",3,2683,111.815132314573
"93534",238,39367,604.567277161074
"93535",90,74264,121.1892707099
"93536",134,70237,190.782635932628
"93541",7,244,2868.85245901639
"93543",15,14392,104.224569205114
"93544",0,1164,0
"93545",10,1821,549.148819330038
"93546",121,9591,1261.59941611928
"93549",0,293,0
"93550",147,77506,189.662735788197
"93551",191,50601,377.462895990198
"93552",38,39905,95.2261621350708
"93553",0,1709,0
"93554",0,125,0
"93555",99,33833,292.61372033222
"93558",0,26,0
"93560",27,21756,124.103695532267
"93561",93,34979,265.873810000286
"93562",0,1771,0
"93563",0,357,0
"93591",0,6744,0
"93592",0,115,0
"93601",0,1674,0
"93602",4,3530,113.314447592068
"93603",0,175,0
"93604",3,541,554.52865064695
"93605",0,198,0
"93606",0,1035,0
"93608",0,1280,0
"93609",11,5177,212.478269267916
"93610",39,22724,171.62471395881
"93611",140,49053,285.405581717734
"93612",245,35140,697.211155378486
"93614",14,11982,116.841929561008
"93615",0,6347,0
"93616",0,2582,0
"93618",67,31470,212.901175722911
"93619",49,39473,124.135485015074
"93620",13,8906,145.969009656411
"93621",0,136,0
"93622",22,10335,212.868892114175
"93623",0,114,0
"93624",0,871,0
"93625",20,8059,248.169748107706
"93626",0,2427,0
"93627",0,247,0
"93628",0,83,0
"93630",40,20764,192.641109612791
"93631",60,16282,368.505097653851
"93633",0,0,0
"93634",0,22,0
"93635",104,41180,252.549781447305
"93636",8,13255,60.3545831761599
"93637",109,41108,265.155200934125
"93638",59,49932,118.160698550028
"93640",24,12920,185.758513931889
"93641",0,223,0
"93643",6,2783,215.594681997844
"93644",62,9055,684.704583103258
"93645",0,148,0
"93646",13,11738,110.751405690918
"93647",18,11407,157.797843429473
"93648",22,16087,136.7563871449
"93650",13,3173,409.706901985503
"93651",0,1798,0
"93652",0,540,0
"93653",0,1377,0
"93654",70,30373,230.467849734962
"93656",3,5806,51.6706854977609
"93657",85,35666,238.322211630124
"93660",0,4090,0
"93662",90,30725,292.921074043938
"93664",11,380,2894.73684210526
"93665",0,752,0
"93666",0,866,0
"93667",3,2405,124.740124740125
"93668",0,1219,0
"93669",0,238,0
"93673",0,754,0
"93675",0,3905,0
"93701",35,10166,344.284871139091
"93702",95,43601,217.884910896539
"93703",84,32754,256.457226598278
"93704",77,29740,258.910558170814
"93705",47,36808,127.689632688546
"93706",77,40586,189.720593308037
"93710",241,33448,720.521406362114
"93711",222,38007,584.102928407925
"93720",295,47081,626.579724304921
"93721",120,7650,1568.62745098039
"93722",162,84621,191.441840677846
"93723",6,13936,43.0539609644087
"93725",22,27214,80.8407437348424
"93726",167,42824,389.96824210723
"93727",163,84449,193.015903089439
"93728",75,16574,452.515988898274
"93730",26,12770,203.602192638998
"93901",175,28194,620.699439597077
"93905",128,60531,211.461895557648
"93906",163,64348,253.310126188848
"93907",60,23299,257.521782050732
"93908",24,12398,193.579609614454
"93920",7,1545,453.074433656958
"93921",52,3316,1568.15440289505
"93923",82,12837,638.778530809379
"93924",23,6514,353.085661651827
"93925",3,2073,144.717800289436
"93926",20,9171,218.078726420238
"93927",19,18812,100.999362109292
"93928",0,854,0
"93930",38,17067,222.651901330052
"93932",0,709,0
"93933",82,25442,322.301705840736
"93940",316,32236,980.270505025437
"93943",0,0,0
"93950",97,15547,623.914581591304
"93953",9,4028,223.43594836147
"93954",0,551,0
"93955",140,34566,405.022276225192
"93960",31,26966,114.95957872877
"93962",0,414,0
"94002",117,27155,430.859878475419
"94005",22,4697,468.384074941452
"94010",318,42760,743.685687558466
"94014",129,49170,262.35509456986
"94015",191,65041,293.660921572547
"94019",118,20512,575.273010920437
"94020",0,1697,0
"94021",0,511,0
"94022",152,19406,783.262908378852
"94024",45,23675,190.073917634636
"94025",235,43392,541.574483775811
"94027",9,7415,121.375590020229
"94028",24,7125,336.842105263158
"94030",142,22625,627.624309392265
"94037",5,2504,199.680511182109
"94038",4,3450,115.942028985507
"94040",172,36526,470.897442917374
"94041",108,14572,741.147405984079
"94043",104,31161,333.75052148519
"94044",139,38984,356.556536014775
"94060",3,926,323.974082073434
"94061",109,39023,279.322450862312
"94062",72,28423,253.315976497907
"94063",287,34867,823.127885966673
"94065",28,12461,224.70106733007
"94066",207,43101,480.267279181457
"94070",190,31074,611.443650640407
"94074",0,170,0
"94080",288,67600,426.03550295858
"94085",96,23223,413.383283813461
"94086",139,50477,275.37294213206
"94087",244,56668,430.578104044611
"94089",61,22882,266.585088716021
"94102",457,31392,1455.78491335372
"94103",568,30703,1849.98208644106
"94104",185,429,43123.5431235431
"94105",272,10916,2491.75522169293
"94107",302,31461,959.918629414195
"94108",371,14143,2623.20582620378
"94109",519,57302,905.727548776657
"94110",643,72380,888.366952196739
"94111",292,3611,8086.40265854334
"94112",201,84707,237.288535776264
"94114",317,34918,907.841228019932
"94115",322,34604,930.528262628598
"94116",159,47346,335.825624128754
"94117",287,44650,642.777155655095
"94118",343,42095,814.823613255731
"94121",204,43616,467.718268525312
"94122",310,62128,498.969868658254
"94123",323,25890,1247.58594051757
"94124",111,35747,310.51556773995
"94127",106,21151,501.15833766725
"94128",40,146,27397.2602739726
"94129",68,4136,1644.10058027079
"94130",0,3008,0
"94131",65,29523,220.167327168648
"94132",124,31436,394.452220384273
"94133",427,26796,1593.52142110763
"94134",98,42418,231.033995002122
"94158",19,8455,224.719101123596
"94301",202,16582,1218.18839705705
"94303",126,48244,261.172373766686
"94304",47,3852,1220.14537902388
"94305",27,16397,164.664267853876
"94306",177,27435,645.161290322581
"94401",285,36001,791.644676536763
"94402",82,25703,319.028907131463
"94403",214,44408,481.895154026302
"94404",125,36985,337.974854670813
"94501",379,63821,593.848419799126
"94502",38,14701,258.485817291341
"94503",48,20276,236.733083448412
"94505",20,16382,122.085215480405
"94506",59,25240,233.755942947702
"94507",57,15105,377.358490566038
"94508",0,3935,0
"94509",182,68166,266.99527623742
"94510",130,28350,458.553791887125
"94511",4,2161,185.0994909764
"94512",0,16,0
"94513",257,64313,399.608166311632
"94514",4,1475,271.186440677966
"94515",37,7491,493.926044586838
"94516",0,103,0
"94517",25,13687,182.65507415796
"94518",56,28734,194.891069812765
"94519",52,20041,259.46809041465
"94520",334,38753,861.868758547725
"94521",120,43281,277.257919179317
"94523",217,35005,619.911441222682
"94525",5,3290,151.975683890577
"94526",192,33135,579.447713897691
"94528",0,384,0
"94530",129,26145,493.402180149168
"94531",84,43022,195.248942401562
"94533",270,75909,355.6890487294
"94534",108,39239,275.23637197686
"94535",0,3842,0
"94536",143,74837,191.081951441132
"94538",390,67474,578.000414974657
"94539",176,54982,320.104761558328
"94541",204,65928,309.428467419003
"94542",16,14699,108.850942240969
"94544",201,79747,252.047098950431
"94545",119,32724,363.647475858697
"94546",175,44378,394.339537608725
"94547",51,25616,199.094316052467
"94548",0,377,0
"94549",174,29795,583.990602450076
"94550",234,50374,464.525350379164
"94551",140,47227,296.44059542211
"94552",18,14938,120.498058642389
"94553",181,49784,363.570625100434
"94555",59,38478,153.334372888404
"94556",47,16428,286.096907718529
"94558",238,68315,348.386152382346
"94559",217,27593,786.431341282209
"94560",246,47171,521.506858027178
"94561",61,42473,143.620653120806
"94563",79,19644,402.158419873753
"94564",111,19260,576.323987538941
"94565",203,97671,207.840607754605
"94566",256,45893,557.819275270738
"94567",0,658,0
"94568",324,55608,582.649978420371
"94569",0,180,0
"94571",27,10605,254.596888260255
"94572",14,10384,134.82280431433
"94573",0,36,0
"94574",57,8757,650.907845152449
"94575",0,1178,0
"94576",0,105,0
"94577",258,47682,541.084686045048
"94578",118,41865,281.858354233847
"94579",66,21883,301.603984828406
"94580",63,30488,206.638677512464
"94582",40,42576,93.9496429913566
"94583",284,35231,806.108256932815
"94585",64,29525,216.765453005927
"94586",0,831,0
"94587",226,74722,302.454431091245
"94588",216,37253,579.819074973828
"94589",52,31536,164.890918315576
"94590",159,37280,426.502145922747
"94591",131,55157,237.503852638831
"94592",0,952,0
"94595",31,18117,171.110007175581
"94596",310,21700,1428.57142857143
"94597",74,23108,320.235416306041
"94598",94,27831,337.752865509683
"94599",15,3108,482.625482625483
"94601",168,53039,316.748053319256
"94602",98,30162,324.912141104701
"94603",41,35862,114.327142936813
"94605",79,43399,182.031844051706
"94606",134,38220,350.601779173208
"94607",342,26823,1275.02516497036
"94608",186,31013,599.748492567633
"94609",156,23726,657.506532917474
"94610",177,31936,554.233466933868
"94611",217,38975,556.767158434894
"94612",436,15785,2762.11593284764
"94613",0,855,0
"94618",128,17252,741.942963134709
"94619",67,24112,277.869940278699
"94621",105,35035,299.7002997003
"94702",71,16860,421.115065243179
"94703",75,21697,345.669908282251
"94704",359,29597,1212.96077305132
"94705",85,13527,628.372883861906
"94706",133,21218,626.826279573947
"94707",87,11767,739.355825614005
"94708",14,11394,122.87168685273
"94709",84,11951,702.870052715254
"94710",107,7893,1355.63157227923
"94720",9,2845,316.34446397188
"94801",72,31210,230.695289971163
"94803",80,25893,308.963812613448
"94804",111,40931,271.188097041362
"94805",49,14188,345.362277981393
"94806",144,64286,223.999004448869
"94850",0,0,0
"94901",329,41713,788.722940090619
"94903",161,30427,529.135307457193
"94904",50,12994,384.79298137602
"94920",57,12740,447.409733124019
"94922",0,1075,0
"94923",16,808,1980.19801980198
"94924",3,1127,266.193433895297
"94925",74,9838,752.185403537304
"94928",172,44323,388.060374974618
"94929",0,254,0
"94930",50,8728,572.868927589368
"94931",67,8926,750.616177459108
"94933",0,837,0
"94937",8,742,1078.16711590296
"94938",0,920,0
"94939",58,6747,859.641322069068
"94940",0,287,0
"94941",200,32009,624.824268174576
"94945",107,19043,561.886257417424
"94946",0,658,0
"94947",73,25867,282.212858081726
"94949",65,18695,347.686547205135
"94950",0,123,0
"94951",11,4574,240.489724529952
"94952",246,35503,692.89919161761
"94954",136,38763,350.850037406805
"94956",14,1146,1221.6404886562
"94957",7,1219,574.241181296144
"94960",79,15868,497.857322914041
"94963",0,404,0
"94964",0,3155,0
"94965",108,11394,947.867298578199
"94970",3,698,429.799426934097
"94971",0,226,0
"94972",0,25,0
"94973",0,1228,0
"95002",5,2348,212.947189097104
"95003",102,25185,405.002977963073
"95004",3,4218,71.1237553342817
"95005",20,7661,261.062524474612
"95006",18,9632,186.87707641196
"95007",0,374,0
