"ZCTA","third_spaces_total","population","thirdspaces_pop"
"54455",49,18105,270.643468655068
"54456",29,5644,513.819985825656
"54457",32,7592,421.496311907271
"54458",0,104,0
"54459",3,1218,246.305418719212
"54460",0,2757,0
"54462",0,425,0
"54463",3,567,529.100529100529
"54464",,,
"54465",3,489,613.496932515337
"54466",7,2765,253.164556962025
"54467",72,13893,518.246599006694
"54469",4,1775,225.352112676056
"54470",3,2059,145.70179698883
"54471",0,1786,0
"54473",9,2640,340.909090909091
"54474",29,4004,724.275724275724
"54475",4,1484,269.541778975741
"54476",82,19001,431.556233882427
"54479",8,3705,215.924426450742
"54480",0,1396,0
"54481",191,28166,678.122559113825
"54482",28,10717,261.267145656434
"54484",13,5349,243.036081510563
"54485",0,268,0
"54486",6,1851,324.149108589951
"54487",80,9337,856.806254685659
"54488",0,1162,0
"54489",0,1642,0
"54490",0,904,0
"54491",4,1457,274.536719286205
"54493",0,685,0
"54494",121,26936,449.212949212949
"54495",23,7284,315.760571114772
"54498",4,2376,168.350168350168
"54499",9,2842,316.678395496129
"54501",141,20306,694.376046488723
"54511",3,1280,234.375
"54512",14,975,1435.89743589744
"54513",0,435,0
"54514",3,1922,156.087408949011
"54515",0,485,0
"54517",0,121,0
"54519",10,1295,772.200772200772
"54520",13,4138,314.161430642823
"54521",66,7986,826.446280991736
"54524",0,686,0
"54525",0,293,0
"54526",0,755,0
"54527",0,817,0
"54529",3,1154,259.965337954939
"54530",0,726,0
"54531",7,1294,540.958268933539
"54534",20,2333,857.26532361766
"54536",0,157,0
"54537",0,512,0
"54538",0,2991,0
"54539",3,1261,237.906423473434
"54540",17,880,1931.81818181818
"54541",0,1392,0
"54542",3,500,600
"54545",14,859,1629.80209545984
"54546",3,1084,276.752767527675
"54547",14,1363,1027.14600146735
"54548",71,4975,1427.13567839196
"54550",0,559,0
"54552",18,4009,448.989773010726
"54554",6,1163,515.907136715391
"54555",19,4769,398.406374501992
"54556",0,1131,0
"54557",4,838,477.326968973747
"54558",29,1910,1518.32460732984
"54559",0,711,0
"54560",7,580,1206.89655172414
"54561",0,0,0
"54562",29,1701,1704.87948265726
"54563",0,816,0
"54564",0,306,0
"54565",0,36,0
"54566",4,1183,338.123415046492
"54568",32,4981,642.441276852038
"54601",323,51063,632.551945635783
"54603",76,13770,551.924473493101
"54610",11,1546,711.513583441138
"54611",0,1243,0
"54612",11,5015,219.341974077767
"54613",3,1799,166.759310728182
"54614",8,2548,313.971742543171
"54615",49,10525,465.558194774347
"54616",4,2488,160.771704180064
"54618",6,2319,258.732212160414
"54619",10,3568,280.269058295964
"54621",0,1350,0
"54622",10,1975,506.329113924051
"54623",0,2142,0
"54624",3,1530,196.078431372549
"54625",0,225,0
"54626",0,1289,0
"54627",9,1754,513.112884834664
"54628",0,924,0
"54629",11,2643,416.193719258418
"54630",10,4106,243.546030199708
"54631",5,1668,299.760191846523
"54632",3,1210,247.933884297521
"54634",10,4463,224.064530584808
"54635",6,1787,335.758254057079
"54636",32,14838,215.662488205958
"54637",0,207,0
"54638",0,1614,0
"54639",0,2713,0
"54642",0,2162,0
"54643",0,2,0
"54644",3,1420,211.267605633803
"54645",0,56,0
"54646",13,4070,319.410319410319
"54648",0,1703,0
"54650",127,24794,512.220698556102
"54651",0,1613,0
"54652",0,1095,0
"54653",0,910,0
"54654",0,291,0
"54655",5,1802,277.469478357381
"54656",71,18096,392.351900972591
"54657",0,368,0
"54658",3,2586,116.009280742459
"54659",5,1307,382.555470543229
"54660",68,15822,429.781317153331
"54661",17,3913,434.449271658574
"54664",0,1770,0
"54665",44,8476,519.112789051439
"54666",0,2915,0
"54667",8,4885,163.766632548618
"54669",30,7825,383.386581469649
"54670",0,1788,0
"54701",279,41358,674.5974176701
"54703",168,43089,389.890691359744
"54720",28,7857,356.370115820288
"54721",3,1425,210.526315789474
"54722",15,3859,388.701736201088
"54723",0,1049,0
"54724",44,7188,612.131329994435
"54725",7,2900,241.379310344828
"54726",0,1854,0
"54727",10,4513,221.58209616663
"54728",34,5997,566.950141737535
"54729",159,32927,482.886385033559
"54730",11,5188,212.027756360833
"54731",0,723,0
"54732",5,3199,156.298843388559
"54733",3,1216,246.710526315789
"54734",0,720,0
"54736",18,4193,429.286906749344
"54737",0,679,0
"54738",4,3491,114.580349470066
"54739",7,5429,128.937189169276
"54740",0,1964,0
"54741",0,1901,0
"54742",7,5347,130.914531512998
"54745",6,2114,283.822138126774
"54746",0,710,0
"54747",0,2299,0
"54748",0,1234,0
"54749",0,1552,0
"54750",0,936,0
"54751",130,25931,501.33045389688
"54754",4,1769,226.116449971735
"54755",23,7073,325.180262971865
"54756",4,891,448.933782267116
"54757",6,3463,173.260179035518
"54758",19,4779,397.572713956895
"54759",5,1437,347.94711203897
"54760",0,235,0
"54761",0,1307,0
"54762",0,1235,0
"54763",0,1082,0
"54766",5,1878,266.240681576145
"54767",8,3484,229.621125143513
"54768",16,6450,248.062015503876
"54769",0,539,0
"54770",3,2145,139.86013986014
"54771",13,4303,302.114803625378
"54772",0,1022,0
"54773",9,3483,258.397932816537
"54801",48,6527,735.406771870691
"54805",0,1534,0
"54806",74,11210,660.124888492418
"54810",11,2625,419.047619047619
"54812",26,5554,468.131076701476
"54813",3,659,455.235204855842
"54814",23,2728,843.108504398827
"54817",13,1889,688.194812069878
"54819",0,2321,0
"54820",0,941,0
"54821",20,1133,1765.22506619594
"54822",11,4602,239.026510212951
"54824",7,2326,300.945829750645
"54826",0,675,0
"54827",0,315,0
"54828",0,838,0
"54829",24,5280,454.545454545455
"54830",16,2771,577.408877661494
"54832",0,367,0
"54835",0,950,0
"54836",0,1042,0
"54837",27,3622,745.444505797902
"54838",3,1090,275.229357798165
"54839",0,263,0
"54840",18,4360,412.844036697248
"54841",0,250,0
"54842",0,261,0
"54843",92,11514,799.027271148168
"54844",0,227,0
"54845",0,111,0
"54846",0,675,0
"54847",14,2328,601.374570446735
"54848",29,5776,502.07756232687
"54849",6,1702,352.526439482961
"54850",8,239,3347.28033472803
"54853",11,4006,274.588117823265
"54854",0,905,0
"54855",0,933,0
"54856",0,1671,0
"54857",0,164,0
"54858",6,1685,356.083086053412
"54859",4,1803,221.852468108708
"54861",0,143,0
"54862",0,289,0
"54864",4,1376,290.697674418605
"54865",0,489,0
"54867",0,475,0
"54868",112,15380,728.218465539662
"54870",7,1689,414.446417998816
"54871",4,3026,132.187706543291
"54872",23,2702,851.221317542561
"54873",15,3016,497.347480106101
"54874",7,3932,178.026449643947
"54875",0,1151,0
"54876",5,1665,300.3003003003
"54880",179,29792,600.832438238453
"54888",3,1152,260.416666666667
"54889",9,2514,357.99522673031
"54891",21,3150,666.666666666667
"54893",20,3800,526.315789473684
"54895",0,781,0
"54896",8,1294,618.238021638331
"54901",184,37765,487.22361975374
"54902",116,22094,525.029419751969
"54904",67,22437,298.613896688506
"54909",3,2249,133.392618941752
"54911",233,25911,899.231986415036
"54913",124,22184,558.961413631446
"54914",157,30555,513.827524136802
"54915",144,43401,331.789590101611
"54921",3,1188,252.525252525253
"54922",0,1195,0
"54923",37,8770,421.892816419612
"54926",,,
"54927",0,443,0
"54928",0,541,0
"54929",34,8511,399.483021971566
"54930",3,1835,163.487738419619
"54931",0,432,0
"54932",0,1425,0
"54933",0,353,0
"54935",226,41636,542.799500432318
"54937",40,20596,194.212468440474
"54940",15,4385,342.075256556442
"54941",18,2409,747.19800747198
"54942",21,10124,207.427894112999
"54943",0,1938,0
"54944",20,8838,226.295541977823
"54945",12,3424,350.467289719626
"54946",0,94,0
"54947",6,2259,265.604249667995
"54948",0,207,0
"54949",13,3271,397.431977988383
"54950",12,2826,424.628450106157
"54952",84,27182,309.028033257303
"54956",182,44481,409.16346305164
"54960",4,2451,163.198694410445
"54961",41,14037,292.085203391038
"54962",0,1154,0
"54963",12,7152,167.785234899329
"54964",0,1057,0
"54965",0,1397,0
"54966",8,2089,382.958353279081
"54967",3,467,642.398286937902
"54968",13,2873,452.488687782805
"54970",7,3862,181.25323666494
"54971",48,10467,458.584121524792
"54974",0,1369,0
"54977",0,1485,0
"54978",,,
"54979",0,1321,0
"54980",0,139,0
"54981",86,14989,573.754086329975
"54982",42,6819,615.926088869336
"54983",12,4299,279.134682484299
"54984",14,3081,454.397922752353
"54985",0,300,0
"54986",16,5457,293.201392706615
"55001",13,3029,429.184549356223
"55003",10,3758,266.098988823842
"55005",0,4714,0
"55006",12,3651,328.677074774035
"55007",0,2361,0
"55008",56,15396,363.730839179008
"55009",33,8017,411.625296245478
"55011",10,10825,92.378752886836
"55012",4,2023,197.726149283243
"55013",15,7015,213.827512473272
"55014",65,28782,225.83559168925
"55016",79,36643,215.593701389078
"55017",0,905,0
"55018",3,839,357.568533969011
"55019",4,2243,178.332590280874
"55020",6,4529,132.479576065357
"55021",115,30334,379.11254697699
"55024",73,36897,197.8480635282
"55025",104,25709,404.527597339453
"55026",0,426,0
"55027",8,2946,271.554650373388
"55029",0,78,0
"55030",3,1430,209.79020979021
"55031",4,1848,216.450216450216
"55032",4,3744,106.837606837607
"55033",102,30402,335.504243141899
"55036",0,59,0
"55037",19,4717,402.798388806445
"55038",39,22921,170.149644430871
"55040",25,13490,185.322461082283
"55041",35,7498,466.791144305148
"55042",41,9918,413.389796329905
"55043",3,3659,81.9896146488112
"55044",160,55722,287.139729370805
"55045",16,7362,217.3322466721
"55046",11,5621,195.694716242661
"55047",9,2405,374.220374220374
"55049",3,2607,115.074798619102
"55051",33,9445,349.39121228163
"55052",3,2123,141.309467734338
"55053",0,957,0
"55054",3,2502,119.904076738609
"55055",7,3664,191.048034934498
"55056",50,14088,354.911981828507
"55057",100,25247,396.086663762031
"55060",132,29100,453.60824742268
"55063",31,9640,321.576763485477
"55065",0,1328,0
"55066",97,18679,519.299748380534
"55068",64,30178,212.075021538869
"55069",12,5522,217.312567910177
"55070",18,8567,210.108556087312
"55071",9,5692,158.116654954322
"55072",9,4543,198.106977767995
"55073",6,3599,166.712975826619
"55074",0,2197,0
"55075",68,20132,337.770713292271
"55076",69,22681,304.219390679423
"55077",17,12742,133.417045989641
"55079",13,8682,149.735084082009
"55080",7,2887,242.466227918254
"55082",220,36736,598.867595818815
"55084",5,1855,269.541778975741
"55085",0,477,0
"55087",0,447,0
"55088",0,1573,0
"55089",0,1544,0
"55090",3,331,906.344410876133
"55092",23,10925,210.526315789474
"55101",135,7306,1847.7963317821
"55102",198,18757,1055.60590712801
"55103",101,13483,749.091448490692
"55104",263,45211,581.716838822411
"55105",186,27014,688.531872362479
"55106",157,58335,269.135167566641
"55107",52,14575,356.775300171527
"55108",56,15810,354.206198608476
"55109",175,33926,515.828568059895
"55110",169,40302,419.334028087936
"55111",25,64,39062.5
"55112",135,46244,291.929763861258
"55113",302,42242,714.92827044174
"55114",80,3136,2551.02040816327
"55115",23,9342,246.199957182616
"55116",90,25125,358.208955223881
"55117",124,46053,269.254988817232
"55118",146,27767,525.804011956639
"55119",67,43876,152.703072294649
"55120",30,5036,595.710881652105
"55121",88,8679,1013.94169835234
"55122",128,30976,413.223140495868
"55123",78,26821,290.816897207412
"55124",175,53781,325.393726408955
"55125",248,44446,557.980470683526
"55126",96,27125,353.917050691244
"55127",62,19037,325.681567473867
"55128",90,28752,313.021702838063
"55129",43,26852,160.137047519738
"55130",38,19510,194.771911840082
"55150",0,143,0
"55155",14,0,0
"55301",41,13708,299.095418733586
"55302",30,7393,405.789260110916
"55303",149,49786,299.280922347648
"55304",108,50177,215.238057277239
"55305",115,21337,538.96986455453
"55306",67,15824,423.407482305359
"55307",12,3441,348.7358326068
"55308",22,9946,221.194450030163
"55309",39,19733,197.638473622865
"55310",6,1297,462.60601387818
"55311",87,39229,221.774707486808
"55312",3,1448,207.182320441989
"55313",82,25150,326.043737574553
"55314",3,1114,269.299820466786
"55315",6,5932,101.146325016858
"55316",61,24980,244.195356285028
"55317",101,22003,459.028314320774
"55318",89,28959,307.331054249111
"55319",9,5567,161.666966049937
"55320",16,5755,278.019113814075
"55321",17,5238,324.551355479191
"55322",0,3872,0
"55324",3,1085,276.497695852535
"55325",8,4757,168.173218414967
"55327",3,3925,76.4331210191083
"55328",39,9626,405.152711406607
"55329",5,2077,240.731824747232
"55330",160,39634,403.693798254024
"55331",86,19696,436.63688058489
"55332",13,1761,738.216922203294
"55333",0,839,0
"55334",16,2667,599.925009373828
"55335",0,1570,0
"55336",26,7930,327.868852459016
"55337",214,45659,468.691824174861
"55338",0,1047,0
"55339",0,1016,0
"55340",29,8679,334.139877866114
"55341",7,3300,212.121212121212
"55342",6,1761,340.715502555366
"55343",146,25734,567.34281495298
"55344",229,15907,1439.61777833658
"55345",82,22081,371.359992753951
"55346",28,17907,156.363433294242
"55347",31,30667,101.085857762416
"55349",7,3723,188.02041364491
"55350",90,17938,501.728174824395
"55352",31,9760,317.622950819672
"55353",10,3535,282.885431400283
"55354",7,2859,244.840853445261
"55355",31,9581,323.55703997495
"55356",25,6027,414.800066368011
"55357",9,3438,261.780104712042
"55358",20,5031,397.535281256211
"55359",14,6601,212.089077412513
"55360",3,3130,95.8466453674121
"55362",87,19253,451.877629460344
"55363",0,5240,0
"55364",36,14970,240.480961923848
"55366",0,484,0
"55367",3,941,318.809776833156
"55368",17,2001,849.575212393803
"55369",228,38081,598.723773010163
"55370",3,617,486.223662884927
"55371",57,16859,338.098345097574
"55372",72,34188,210.600210600211
"55373",11,5590,196.779964221825
"55374",70,15959,438.623973933204
"55375",4,4405,90.8059023836549
"55376",28,17793,157.36525599955
"55378",116,31829,364.447516415847
"55379",168,45001,373.325037221395
"55381",4,1987,201.308505284348
"55382",8,3455,231.548480463097
"55384",8,2136,374.531835205993
"55385",0,1300,0
"55386",15,8211,182.681768359518
"55387",62,13501,459.225242574624
"55388",18,5955,302.267002518892
"55389",9,2571,350.058343057176
"55390",0,2692,0
"55391",118,15730,750.158931977114
"55395",7,2595,269.749518304432
"55396",7,2175,321.83908045977
"55397",0,3020,0
"55398",30,17039,176.066670579259
"55401",154,10942,1407.42094681046
"55402",190,514,36964.9805447471
"55403",132,16437,803.06625296587
"55404",141,28586,493.24844329392
"55405",106,16277,651.225655833385
"55406",168,33709,498.383221098223
"55407",207,40792,507.452441655227
"55408",305,32276,944.974594125666
"55409",58,11631,498.667354483707
"55410",99,20087,492.856076069099
"55411",116,31685,366.103834622061
"55412",39,24402,159.822965330711
"55413",127,14769,859.909269415668
"55414",217,36017,602.493267068329
"55415",55,5177,1062.39134633958
"55416",222,32956,673.62543998058
"55417",66,26035,253.504897253697
"55418",148,30209,489.920222450263
"55419",99,28792,343.845512642401
"55420",117,22215,526.671168129642
"55421",100,28784,347.415230683713
"55422",104,28967,359.029240169848
"55423",142,36311,391.066068133623
"55424",44,10383,423.769623422903
"55425",161,10260,1569.2007797271
"55426",106,26110,405.97472232861
"55427",85,24017,353.915976183537
"55428",102,32251,316.26926296859
"55429",50,28257,176.947305092543
"55430",80,22324,358.358717075793
"55431",109,18478,589.890680809611
"55432",133,30401,437.485609026019
"55433",109,34461,316.299585038159
"55434",120,31267,383.791217577638
"55435",151,13771,1096.50715271222
"55436",36,13718,262.428925499344
"55437",47,17845,263.379097786495
"55438",27,16428,164.353542731921
"55439",56,9416,594.732370433305
"55441",72,18725,384.512683578104
"55442",32,12681,252.346029492942
"55443",82,30978,264.703983472141
"55444",23,15381,149.535140758078
"55445",56,13030,429.777436684574
"55446",36,26616,135.256988277728
"55447",109,21332,510.969435589724
"55448",93,28258,329.110340434567
"55449",115,28947,397.277783535427
"55450",4,7,57142.8571428571
"55454",50,9798,510.308226168606
"55455",11,1077,1021.3556174559
"55601",0,114,0
"55602",0,255,0
"55603",3,443,677.200902934537
"55604",38,3515,1081.08108108108
"55605",0,722,0
"55606",0,201,0
"55607",0,212,0
"55609",0,163,0
"55612",0,483,0
"55613",0,213,0
"55614",4,2165,184.757505773672
"55615",0,268,0
"55616",34,7027,483.848014800057
"55702",0,518,0
"55703",0,1423,0
"55704",4,1042,383.877159309021
"55705",10,3294,303.582270795386
"55706",4,1615,247.678018575851
"55707",12,3670,326.975476839237
"55708",3,629,476.947535771065
"55709",3,4120,72.8155339805825
"55710",0,1142,0
"55711",0,547,0
"55712",0,702,0
"55713",0,1137,0
"55716",0,312,0
"55717",0,429,0
"55718",10,3267,306.091215182124
"55719",18,5792,310.773480662983
"55720",74,17131,431.965442764579
"55721",3,3558,84.3170320404722
"55722",3,902,332.594235033259
"55723",14,1901,736.454497632825
"55724",0,763,0
"55725",0,99,0
"55726",0,1059,0
"55731",58,5770,1005.1993067591
"55732",0,1352,0
"55733",7,5032,139.109697933227
"55734",10,6234,160.410651267244
"55735",0,1744,0
"55736",4,1340,298.507462686567
"55738",0,558,0
"55741",7,3453,202.722270489429
"55742",0,269,0
"55744",125,20142,620.593784132658
"55746",71,16735,424.26053181954
"55748",10,1462,683.994528043776
"55749",0,414,0
"55750",0,2106,0
"55751",0,1604,0
"55752",0,369,0
"55753",3,1173,255.754475703325
"55756",0,331,0
"55757",0,690,0
"55758",0,192,0
"55760",24,2889,830.73727933541
"55763",0,569,0
"55764",0,500,0
"55765",0,820,0
"55767",15,4297,349.080754014429
"55768",0,2745,0
"55769",4,2373,168.563000421408
"55771",4,1500,266.666666666667
"55772",0,89,0
"55775",0,1593,0
"55779",0,3913,0
"55780",0,176,0
"55781",0,778,0
"55782",0,493,0
"55783",0,2330,0
"55784",0,101,0
"55785",0,256,0
"55786",0,308,0
"55787",0,628,0
"55790",8,2086,383.509108341323
"55792",86,9689,887.604499948395
"55793",0,742,0
"55795",6,1903,315.291644771414
"55796",,,
"55797",0,1588,0
"55798",0,602,0
"55802",148,2492,5939.00481540931
"55803",38,17804,213.43518310492
"55804",22,15416,142.70887389725
"55805",22,9563,230.053330544808
"55806",53,8821,600.838907153384
"55807",63,9019,698.525335403038
"55808",4,5746,69.6136442742778
"55810",21,8318,252.464534743929
"55811",194,28146,689.263127975556
"55812",44,10984,400.582665695557
"55814",0,526,0
"55901",209,56879,367.446685068303
"55902",150,25063,598.491800662331
"55903",,,
"55904",150,27293,549.59147034038
"55905",0,0,0
"55906",72,19616,367.047308319739
"55909",0,1508,0
"55910",3,1260,238.095238095238
"55912",124,28658,432.688952474004
"55917",16,3626,441.257584114727
"55918",0,926,0
"55919",0,1070,0
"55920",24,7555,317.670416942422
"55921",22,4649,473.220047322005
"55922",0,1196,0
"55923",15,4268,351.4526710403
"55924",0,1446,0
"55925",0,1220,0
"55926",0,823,0
"55927",12,4286,279.981334577695
"55929",0,1220,0
"55931",0,359,0
"55932",0,1996,0
"55933",0,264,0
"55934",5,3552,140.765765765766
"55935",4,927,431.499460625674
"55936",3,1914,156.739811912226
"55939",11,1941,566.718186501803
"55940",5,2744,182.215743440233
"55941",0,1008,0
"55943",8,2946,271.554650373388
"55944",18,7552,238.347457627119
"55945",0,1325,0
"55946",11,3315,331.825037707391
"55947",15,7357,203.887454125323
"55949",13,1852,701.943844492441
"55950",0,169,0
"55951",4,1579,253.324889170361
"55952",10,2756,362.844702467344
