"ZCTA","Post.Office.Name","State","mortality_allcausemortalityrate_pop"
"78407","Corpus Christi","TX",0.00805678039550781
"78408","Corpus Christi","TX",0.00765863952636719
"78409","Corpus Christi","TX",0.00770885009765625
"78410","Corpus Christi","TX",0.00774775756835938
"78411","Corpus Christi","TX",0.00773622924804688
"78412","Corpus Christi","TX",0.00766042541503906
"78413","Corpus Christi","TX",0.00765204772949219
"78414","Corpus Christi","TX",0.00760642883300781
"78415","Chapman Ranch","TX",0.00762340637207031
"78416","Corpus Christi","TX",0.00764100769042969
"78417","Corpus Christi","TX",0.00775432983398438
"78418","Corpus Christi","TX",0.00783437561035156
"78419","Corpus Christi","TX",0.00794676513671875
"75252","Dallas","TX",0.00503837127685547
"75253","Dallas","TX",0.00622959106445312
"75254","Dallas","TX",0.00658245178222656
"75270","Dallas","TX",0
"75287","Dallas","TX",0.00531771667480469
"75390","Dallas","TX",0
"75216","Dallas","TX",0.00766817077636719
"75217","Dallas","TX",0.00639250854492187
"75218","Dallas","TX",0.00700407409667969
"75219","Dallas","TX",0.00666497314453125
"75220","Dallas","TX",0.00617701049804687
"75223","Dallas","TX",0.00596648681640625
"75224","Dallas","TX",0.00639815246582031
"78501","McAllen","TX",0.0061535693359375
"78503","McAllen","TX",0.00616156555175781
"78504","McAllen","TX",0.00600471496582031
"78516","Alamo","TX",0.00622739501953125
"78520","Brownsville","TX",0.00657089538574219
"78521","Brownsville","TX",0.00661313354492188
"78526","Brownsville","TX",0.00650731384277344
"78535","Combes","TX",0.0066196484375
"78536","Delmita","TX",0.00766171447753906
"78537","Donna","TX",0.00622043273925781
"78538","Edcouch","TX",0.00625903076171875
"78539","Edinburg","TX",0.00603979125976562
"78541","Edinburg","TX",0.00621747924804688
"78542","Edinburg","TX",0.00620085998535156
"78543","Elsa","TX",0.00626176574707031
"78545","Falcon Heights","TX",0.00776613159179688
"78548","Grulla","TX",0.00780799987792969
"78549","Hargill","TX",0.00624699035644531
"78550","Harlingen","TX",0.00650733215332031
"78552","Harlingen","TX",0.00648937866210937
"78557","Hidalgo","TX",0.00626117858886719
"78558","La Blanca","TX",0.00626136047363281
"78559","La Feria","TX",0.00656480651855469
"78560","La Joya","TX",0.00625084533691406
"75401","Greenville","TX",0.00844884643554688
"75402","Greenville","TX",0.008790224609375
"75407","Princeton","TX",0.00542800354003906
"75409","Anna","TX",0.00565196838378906
"75410","Alba","TX",0.00828985229492188
"75411","Arthur City","TX",0.008552158203125
"75412","Bagwell","TX",0.0089989697265625
"75413","Bailey","TX",0.00987427978515625
"75414","Bells","TX",0.00819288940429688
"75415","Ben Franklin","TX",0.00866133544921875
"75416","Blossom","TX",0.0088554296875
"75225","Dallas","TX",0.00734521606445313
"75226","Dallas","TX",0.00703382873535156
"75227","Dallas","TX",0.00647033142089844
"75228","Dallas","TX",0.00646318054199219
"75229","Dallas","TX",0.0066906640625
"75230","Dallas","TX",0.00728313415527344
"75231","Dallas","TX",0.00676965270996094
"75232","Dallas","TX",0.00807130065917969
"75233","Dallas","TX",0.00663812072753906
"78561","Lasara","TX",0.00760925537109375
"78562","La Villa","TX",0.00625812866210938
"78563","Linn","TX",0.00621333374023438
"78564","Lopeno","TX",0.00768400024414063
"78565","Los Ebanos","TX",0.00622536926269531
"78566","Los Fresnos","TX",0.00657930541992187
"78567","Los Indios","TX",0.00663043518066406
"78569","Lyford","TX",0.0077697314453125
"78570","Mercedes","TX",0.00624975830078125
"78572","Mission","TX",0.00616689514160156
"78573","Mission","TX",0.00622010620117187
"78574","Mission","TX",0.00622178588867188
"78575","Olmito","TX",0.00644308837890625
"78576","Penitas","TX",0.00623888732910156
"78577","Pharr","TX",0.00622524291992188
"78578","Port Isabel","TX",0.00650455261230469
"78579","Progreso","TX",0.00625033142089844
"78580","Raymondville","TX",0.00757969421386719
"78582","Rio Grande City","TX",0.00771959289550781
"78583","Rio Hondo","TX",0.00656327392578125
"78584","Roma","TX",0.00778880065917969
"78585","Salineno","TX",0.00780799987792969
"78586","Lozano","TX",0.00659333312988281
"78588","San Isidro","TX",0.00766171447753906
"78589","San Juan","TX",0.00625530090332031
"78590","San Perlita","TX",0.007550087890625
"78591","Santa Elena","TX",0.00766815185546875
"75417","Bogata","TX",0.00825359191894531
"75418","Bonham","TX",0.00934790100097656
"75420","Brashear","TX",0.0082737158203125
"75421","Brookston","TX",0.00871698852539063
"75422","Campbell","TX",0.0088234033203125
"75423","Celeste","TX",0.00890087585449219
"75424","Blue Ridge","TX",0.00600224792480469
"78056","Mico","TX",0.00687675170898438
"75234","Dallas","TX",0.00608064392089844
"75235","Dallas","TX",0.006290615234375
"75236","Dallas","TX",0.00711344543457031
"75237","Dallas","TX",0.00836247924804688
"75238","Dallas","TX",0.00693406005859375
"75240","Dallas","TX",0.00587399597167969
"75241","Dallas","TX",0.00861348510742188
"75243","Dallas","TX",0.00736445190429688
"75426","Clarksville","TX",0.00863104309082031
"75428","Commerce","TX",0.00853102355957031
"75431","Como","TX",0.0076058544921875
"75432","Cooper","TX",0.00784223449707031
"75433","Cumby","TX",0.00855193115234375
"75435","Cunningham","TX",0.008714375
"75436","Detroit","TX",0.00842540344238281
"75437","Dike","TX",0.00820641235351562
"75438","Dodd City","TX",0.00943297912597656
"75439","Ector","TX",0.00943708862304687
"75440","Emory","TX",0.0083759130859375
"75441","Enloe","TX",0.00936755249023438
"75442","Farmersville","TX",0.00595208374023438
"75446","Honey Grove","TX",0.00940304992675781
"75447","Ivanhoe","TX",0.00940064636230469
"75448","Klondike","TX",0.00835059936523437
"75449","Ladonia","TX",0.00957665405273437
"75450","Lake Creek","TX",0.00936755249023438
"75451","Leesburg","TX",0.00841916625976562
"75201","Dallas","TX",0.00733454406738281
"75202","Dallas","TX",0.00735430114746094
"75244","Dallas","TX",0.0067699658203125
"75246","Dallas","TX",0.00671016540527344
"75247","Dallas","TX",0.00785625549316406
"75248","Dallas","TX",0.00681659118652344
"75249","Dallas","TX",0.00749494750976562
"75251","Dallas","TX",0.00717779968261719
"76135","Fort Worth","TX",0.00693277770996094
"76137","Fort Worth","TX",0.00670105773925781
"76140","Fort Worth","TX",0.00689387268066406
"78592","Santa Maria","TX",0.00663376525878906
"78593","Santa Rosa","TX",0.00662929748535156
"78594","Sebastian","TX",0.00760436401367188
"78595","Sullivan City","TX",0.00625163513183594
"78596","Weslaco","TX",0.00620847839355469
"78597","South Padre Island","TX",0.0065451708984375
"78598","Port Mansfield","TX",0.007550087890625
"78602","Bastrop","TX",0.00773681823730469
"78605","Bertram","TX",0.00701158447265625
"78606","Blanco","TX",0.00681038818359375
"78607","Bluffton","TX",0.00749275024414062
"78608","Briggs","TX",0.00718443481445312
"78609","Buchanan Dam","TX",0.0074461474609375
"78610","Buda","TX",0.00672430236816406
"78611","Burnet","TX",0.00693486511230469
"78612","Cedar Creek","TX",0.00743063293457031
"75452","Leonard","TX",0.00966121520996094
"75453","Lone Oak","TX",0.00864066467285156
"75454","Melissa","TX",0.00553538208007812
"75455","Mount Pleasant","TX",0.00722096435546875
"75457","Mount Vernon","TX",0.00692116394042969
"75459","Howe","TX",0.00812875915527344
"75203","Dallas","TX",0.00654696411132813
"75204","Dallas","TX",0.0068678369140625
"75205","Dallas","TX",0.00720668090820312
"75206","Dallas","TX",0.00670866882324219
"75207","Dallas","TX",0.00742673095703125
"76148","Fort Worth","TX",0.00688317077636719
"76155","Fort Worth","TX",0.00671035705566406
"76164","Fort Worth","TX",0.00526503356933594
"76177","Fort Worth","TX",0.00660635681152344
"76179","Fort Worth","TX",0.00678266174316406
"76180","North Richland Hills","TX",0.00689301452636719
"76182","North Richland Hills","TX",0.00709494934082031
"76201","Denton","TX",0.00561078430175781
"76205","Denton","TX",0.00565848388671875
"76207","Denton","TX",0.00576150146484375
"76208","Denton","TX",0.00562839050292969
"76209","Denton","TX",0.00557061096191406
"76210","Denton","TX",0.00583323547363281
"76225","Alvord","TX",0.00886115173339844
"76226","Argyle","TX",0.00619016784667969
"76227","Aubrey","TX",0.00605491943359375
"76228","Bellevue","TX",0.00813415283203125
"76230","Bowie","TX",0.00846179870605469
"76233","Collinsville","TX",0.00845642639160156
"76234","Decatur","TX",0.00825462768554687
"76238","Era","TX",0.00796171936035156
"76239","Forestburg","TX",0.00896262023925781
"76240","Gainesville","TX",0.00712278259277344
"76244","Keller","TX",0.00668624145507813
"76245","Gordonville","TX",0.00877937866210938
"76247","Justin","TX",0.00593591186523437
"76248","Keller","TX",0.00708345458984375
"76249","Krum","TX",0.00583050354003906
"76250","Lindsay","TX",0.00794399047851562
"76251","Montague","TX",0.00889010803222656
"76252","Muenster","TX",0.0079079736328125
"76541","Killeen","TX",0.00721078918457031
"76542","Killeen","TX",0.00738723327636719
"76543","Killeen","TX",0.00733234069824219
"76544","Fort Hood","TX",0.00726883605957031
"76548","Harker Heights","TX",0.00723145568847656
"76549","Killeen","TX",0.00722537536621094
"76550","Lampasas","TX",0.00680713745117187
"76554","Little River Academy","TX",0.00733354736328125
"76556","Milano","TX",0.00839594482421875
"76557","Moody","TX",0.00765209289550781
"76559","Nolanville","TX",0.00733391967773438
"76561","Oglesby","TX",0.00829946350097656
"76565","Pottsville","TX",0.0088372265625
"76566","Purmela","TX",0.00926580261230469
"76567","Rockdale","TX",0.00842881591796875
"76569","Rogers","TX",0.00759137145996094
"76570","Rosebud","TX",0.00815473022460938
"76571","Salado","TX",0.00771956726074219
"76573","Schwertner","TX",0.00615193664550781
"76574","Taylor","TX",0.00565090515136719
"76577","Thorndale","TX",0.00819280639648438
"76578","Thrall","TX",0.00592151550292969
"76579","Pendleton","TX",0.00764673583984375
"76596","Gatesville","TX",0.00599845947265625
"76597","Gatesville","TX",0.00599846008300781
"76598","Gatesville","TX",0.00599845947265625
"76599","Gatesville","TX",0.00657907592773437
"76621","Abbott","TX",0.00861603881835937
"76622","Aquilla","TX",0.00858734252929687
"76623","Avalon","TX",0.0069460302734375
"76624","Axtell","TX",0.00766064697265625
"76626","Blooming Grove","TX",0.00928540222167969
"76627","Blum","TX",0.00847522521972656
"76628","Brandon","TX",0.00856659484863281
"76629","Bremond","TX",0.00865045837402344
"76630","Bruceville","TX",0.00765141296386719
"76631","Bynum","TX",0.00855389404296875
"76632","Chilton","TX",0.00788305969238281
"76633","China Spring","TX",0.00747019653320313
"76634","Clifton","TX",0.00773192077636719
"76635","Coolidge","TX",0.00778802062988281
"76636","Covington","TX",0.00853623046875
"76637","Cranfills Gap","TX",0.00809218627929688
"76638","Crawford","TX",0.00777082641601563
"76639","Dawson","TX",0.00919556030273437
"76640","Elm Mott","TX",0.00760302734375
"76641","Frost","TX",0.00912432739257812
"76642","Groesbeck","TX",0.00857047058105469
"76643","Hewitt","TX",0.00749615234375
"76253","Myra","TX",0.00795224853515625
"76255","Nocona","TX",0.00843306640625
"76258","Pilot Point","TX",0.00602992126464844
"76259","Ponder","TX",0.00616542541503906
"76261","Ringgold","TX",0.00883215881347656
"76262","Roanoke","TX",0.0064970458984375
"76263","Rosston","TX",0.00796171936035156
"76264","Sadler","TX",0.00851842224121094
"76265","Saint Jo","TX",0.00920635375976563
"76266","Sanger","TX",0.00613173400878906
"76268","Southmayd","TX",0.00828622741699219
"76270","Sunset","TX",0.00816048522949219
"76271","Tioga","TX",0.00816681823730469
"76272","Valley View","TX",0.00795098876953125
"76273","Whitesboro","TX",0.0082013134765625
"76301","Wichita Falls","TX",0.00865289489746094
"76302","Wichita Falls","TX",0.00895626281738281
"76305","Wichita Falls","TX",0.00857894409179688
"76306","Wichita Falls","TX",0.008724814453125
"76308","Wichita Falls","TX",0.00890579284667969
"76645","Hillsboro","TX",0.0077380517578125
"76648","Hubbard","TX",0.00871617553710938
"76649","Iredell","TX",0.0076906201171875
"76650","Irene","TX",0.00854981018066406
"76651","Italy","TX",0.00761535583496094
"76652","Kopperl","TX",0.00757397216796875
"76653","Kosse","TX",0.00850647155761719
"76654","Leroy","TX",0.00768409118652344
"76655","Lorena","TX",0.00764559631347656
"76656","Lott","TX",0.00793411193847656
"76657","Mc Gregor","TX",0.00732863525390625
"76660","Malone","TX",0.00845749389648437
"76661","Marlin","TX",0.00851369934082031
"76664","Mart","TX",0.00810970153808594
"76665","Meridian","TX",0.00754398681640625
"76666","Mertens","TX",0.00838910400390625
"76667","Mexia","TX",0.008485537109375
"76670","Milford","TX",0.00775773742675781
"76671","Morgan","TX",0.0081351611328125
"76673","Mount Calm","TX",0.00820360229492187
"76676","Penelope","TX",0.00845749389648437
"75792","Winona","TX",0.00718770874023437
"75801","Palestine","TX",0.0103544360351562
"75803","Palestine","TX",0.010487177734375
"75831","Buffalo","TX",0.00636283447265625
"75832","Cayuga","TX",0.0102886059570313
"75833","Centerville","TX",0.0080680859375
"75835","Crockett","TX",0.0073544091796875
"75838","Donie","TX",0.007479052734375
"75839","Elkhart","TX",0.010414765625
"75840","Fairfield","TX",0.00653735107421875
"77585","Saratoga","TX",0.00888123657226562
"77586","Seabrook","TX",0.0069765771484375
"77587","South Houston","TX",0.005325869140625
"77590","Texas City","TX",0.00772006713867187
"77591","Texas City","TX",0.00866671752929687
"77597","Wallisville","TX",0.00809940063476563
"77598","Webster","TX",0.00655400634765625
"77611","Bridge City","TX",0.010013564453125
"77612","Buna","TX",0.00911058654785156
"77613","China","TX",0.00899286315917969
"77614","Deweyville","TX",0.00895547119140625
"77615","Evadale","TX",0.00843179321289063
"77616","Fred","TX",0.00889612670898438
"77617","Gilchrist","TX",0.00841471740722656
"77619","Groves","TX",0.00785263793945313
"77622","Hamshire","TX",0.00838478942871094
"77623","High Island","TX",0.00837258972167969
"77624","Hillister","TX",0.00869925415039063
"77625","Kountze","TX",0.00839156555175781
"77627","Nederland","TX",0.00840831909179687
"77629","Nome","TX",0.00869866088867187
"77630","Orange","TX",0.00963426635742188
"77632","Mauriceville","TX",0.0096558984375
"77640","Port Arthur","TX",0.00940556091308594
"77642","Port Arthur","TX",0.00742323669433594
"77650","Port Bolivar","TX",0.00810835998535156
"77651","Port Neches","TX",0.00822128173828125
"77655","Sabine Pass","TX",0.00883147216796875
"77656","Silsbee","TX",0.0085222998046875
"77657","Lumberton","TX",0.00835825988769531
"77659","Sour Lake","TX",0.0083625439453125
"77660","Spurger","TX",0.00891647277832031
"77661","Stowell","TX",0.00861060546875
"77662","Vidor","TX",0.00972759826660156
"77663","Village Mills","TX",0.00886358215332031
"77664","Warren","TX",0.00817431762695313
"77665","Winnie","TX",0.00815664611816406
"77701","Beaumont","TX",0.00865642639160156
"77702","Beaumont","TX",0.00857225646972656
"77703","Beaumont","TX",0.00936450073242187
"77705","Beaumont","TX",0.00876356384277344
"77706","Beaumont","TX",0.00884033386230469
"77707","Beaumont","TX",0.00871063415527344
"77708","Beaumont","TX",0.00965357971191406
"77713","Beaumont","TX",0.00879544921875
"77801","Bryan","TX",0.00627632202148438
"77802","Bryan","TX",0.00617769104003906
"77803","Bryan","TX",0.00675646362304688
"77807","Bryan","TX",0.00659303771972656
"77808","Bryan","TX",0.00628558898925781
"77830","Anderson","TX",0.00836442504882813
"77831","Bedias","TX",0.00805270690917969
"77833","Brenham","TX",0.00642567993164063
"77835","Burton","TX",0.00683124206542969
"77836","Caldwell","TX",0.00867743530273437
"77837","Calvert","TX",0.00807566772460937
"77840","College Station","TX",0.00598122802734375
"77845","College Station","TX",0.00607263000488281
"77853","Dime Box","TX",0.00741582153320313
"77855","Flynn","TX",0.00813083984375
"77856","Franklin","TX",0.00832769348144531
"77857","Gause","TX",0.00812379455566406
"77859","Hearne","TX",0.008035224609375
"77861","Iola","TX",0.00801404541015625
"77864","Madisonville","TX",0.00699102722167969
"77865","Marquez","TX",0.00772074279785156
"77867","Mumford","TX",0.0082335498046875
"77868","Millican","TX",0.00790099548339844
"77871","Normangee","TX",0.00795669738769531
"77872","North Zulch","TX",0.007712841796875
"77873","Richards","TX",0.00778037170410156
"77876","Shiro","TX",0.00801530639648437
"77878","Snook","TX",0.00889301513671875
"77879","Somerville","TX",0.00868781494140625
"77880","Washington","TX",0.00670178833007812
"77901","Victoria","TX",0.00776267395019531
"77904","Victoria","TX",0.00755632263183594
"77905","Victoria","TX",0.00783223205566406
"77950","Austwell","TX",0.00942793762207031
"77951","Bloomington","TX",0.00793971374511719
"77954","Cuero","TX",0.00867178833007812
"77957","Edna","TX",0.00829148315429687
"77960","Fannin","TX",0.0067572509765625
"77961","Francitas","TX",0.007696123046875
"77962","Ganado","TX",0.00802904113769531
"77963","Goliad","TX",0.00728407592773437
"77964","Hallettsville","TX",0.00772784912109375
"77968","Inez","TX",0.00791874633789062
"77969","La Salle","TX",0.00801218383789063
"77970","La Ward","TX",0.00784537963867188
"77971","Lolita","TX",0.00806001220703125
"77973","McFaddin","TX",0.00864804321289062
"77974","Meyersville","TX",0.00800081176757812
"77975","Moulton","TX",0.00721648498535156
"77976","Nursery","TX",0.00753035827636719
"77977","Placedo","TX",0.00793678955078125
"77978","Point Comfort","TX",0.00763039001464844
"77979","Port Lavaca","TX",0.0073237744140625
"77982","Port O Connor","TX",0.00765618774414063
"77983","Seadrift","TX",0.00738193237304688
"77984","Shiner","TX",0.00793554138183594
"77987","Sweet Home","TX",0.00675535278320312
"77988","Telferner","TX",0.00792835388183594
"77990","Tivoli","TX",0.00923189147949219
"77991","Vanderbilt","TX",0.00801218383789063
"77993","Weesatche","TX",0.00874671691894531
"77994","Westhoff","TX",0.00838231323242188
"77995","Hochheim","TX",0.007273291015625
"78001","Artesia Wells","TX",0.0086623046875
"78002","Atascosa","TX",0.006973271484375
"78003","Bandera","TX",0.00637557189941406
"78004","Bergheim","TX",0.00630883666992187
"78005","Bigfoot","TX",0.00778749145507813
"78006","Boerne","TX",0.00646526550292969
"78007","Calliham","TX",0
"78008","Campbellton","TX",0.00788133666992188
"78009","Castroville","TX",0.00727982421875
"78010","Center Point","TX",0.00731734130859375
"78011","Charlotte","TX",0.00750136535644531
"78012","Christine","TX",0.00779276550292969
"78013","Comfort","TX",0.0065303466796875
"78014","Cotulla","TX",0.0088416357421875
"78015","Boerne","TX",0.00686300659179688
"78016","Devine","TX",0.00744070373535156
"78017","Dilley","TX",0.007605869140625
"78019","Encinal","TX",0.0089214111328125
"78021","Fowlerton","TX",0.00713451965332031
"78022","George West","TX",0.00814568969726562
"78023","Helotes","TX",0.00688184692382812
"78024","Hunt","TX",0.00730868774414063
"78025","Ingram","TX",0.007656953125
"78026","Jourdanton","TX",0.00737440612792969
"78027","Kendalia","TX",0.00601887756347656
"78028","Kerrville","TX",0.00743741394042969
"78029","Kerrville","TX",0
"78039","La Coste","TX",0.00729773681640625
"78040","Laredo","TX",0.00689298522949219
"78041","Laredo","TX",0.00676267517089844
"78043","Laredo","TX",0.00684318481445313
"78044","Laredo","TX",0.00681498840332031
"78045","Laredo","TX",0.00669032958984375
"78046","Laredo","TX",0.00689639221191406
"78050","Leming","TX",0.00730385498046875
"78052","Lytle","TX",0.00749510375976562
"78055","Medina","TX",0.00628765625
"75844","Grapeland","TX",0.00845291625976563
"77028","Houston","TX",0.00816066101074219
"77029","Houston","TX",0.00612830932617188
"77030","Houston","TX",0.00626465087890625
"77031","Houston","TX",0.00672646728515625
"77032","Houston","TX",0.00708785583496094
"77033","Houston","TX",0.00824709045410156
"77034","Houston","TX",0.00572010803222656
"77035","Houston","TX",0.00679918395996094
"77036","Houston","TX",0.00575884399414063
"77037","Houston","TX",0.00531918090820313
"77038","Houston","TX",0.00588701416015625
"77039","Houston","TX",0.00551382141113281
"77040","Houston","TX",0.00621000305175781
"77041","Houston","TX",0.00593950378417969
"77042","Houston","TX",0.00698773071289063
"77043","Houston","TX",0.00617596069335938
"77044","Houston","TX",0.00683161987304687
"77045","Houston","TX",0.00702404968261719
"77046","Houston","TX",0.00677963623046875
"77047","Houston","TX",0.00795429016113281
"77048","Houston","TX",0.00843067443847656
"77049","Houston","TX",0.00621660949707031
"78951","Oakland","TX",0.007715263671875
"78953","Rosanky","TX",0.00793271728515625
"78954","Round Top","TX",0.00720742980957031
"78956","Schulenburg","TX",0.00701138916015625
"78957","Smithville","TX",0.00810867736816406
"78959","Waelder","TX",0.00759219177246094
"78962","Weimar","TX",0.0080791748046875
"78963","West Point","TX",0.00678582885742187
"79001","Adrian","TX",0.00562706237792969
"79003","Allison","TX",0.00956255554199219
"79005","Booker","TX",0.00400126342773438
"79007","Borger","TX",0.00889644287109375
"79009","Bovina","TX",0.00553108337402344
"79010","Boys Ranch","TX",0.00716922729492188
"79011","Briscoe","TX",0.00958887939453125
"79012","Bushland","TX",0.0101260021972656
"79013","Cactus","TX",0.00436972137451172
"77050","Houston","TX",0.00689644470214844
"77051","Houston","TX",0.00876129150390625
"77053","Houston","TX",0.00594579040527344
"77054","Houston","TX",0.00693126953125
"77055","Houston","TX",0.00597860290527344
"77056","Houston","TX",0.00660714538574219
"77057","Houston","TX",0.00633038330078125
"77058","Houston","TX",0.00658973876953125
"77059","Houston","TX",0.00644963012695312
"77060","Houston","TX",0.00600444519042969
"77061","Houston","TX",0.00616002502441406
"77062","Houston","TX",0.00643360717773438
"77063","Houston","TX",0.00651461791992188
"77064","Houston","TX",0.006095693359375
"77065","Houston","TX",0.00681895874023437
"77066","Houston","TX",0.00635248413085937
"77067","Houston","TX",0.00693417724609375
"77068","Houston","TX",0.00657425476074219
"77069","Houston","TX",0.00719053466796875
"77070","Houston","TX",0.00676805358886719
"77071","Houston","TX",0.00753746704101562
"77072","Houston","TX",0.00584283386230469
"79014","Canadian","TX",0.00623251159667969
"79015","Canyon","TX",0.00729632934570312
"79016","Canyon","TX",0.00684947143554687
"79018","Channing","TX",0.00375997436523437
"79019","Claude","TX",0.00994485412597656
"79021","Cotton Center","TX",0.00854790405273437
"79022","Dalhart","TX",0.00582858703613281
"79024","Darrouzett","TX",0.00374364410400391
"79025","Dawn","TX",0.00789057189941406
"79027","Dimmitt","TX",0.00726112731933594
"79029","Dumas","TX",0.0065842919921875
"79031","Earth","TX",0.00835575622558594
"79032","Edmonson","TX",0.00842685241699219
"79033","Farnsworth","TX",0.0102947497558594
"79034","Follett","TX",0.00483683044433594
"79035","Friona","TX",0.00594347778320312
"79036","Fritch","TX",0.00931552429199219
"79039","Groom","TX",0.00789586730957031
"79040","Gruver","TX",0.00800265747070313
"79041","Hale Center","TX",0.00866847229003906
"79042","Happy","TX",0.007944345703125
"79043","Hart","TX",0.00725272155761719
"79044","Hartley","TX",0.00332061492919922
"79045","Hereford","TX",0.00739430419921875
"79046","Higgins","TX",0.00486861907958984
"77073","Houston","TX",0.0067570263671875
"77074","Houston","TX",0.005957900390625
"77075","Houston","TX",0.00591759826660156
"77076","Houston","TX",0.00555049377441406
"77077","Houston","TX",0.00662093872070312
"77078","Houston","TX",0.00786475769042969
"77079","Houston","TX",0.00680152404785156
"77080","Houston","TX",0.00574648071289062
"77081","Houston","TX",0.00577965209960938
"77082","Houston","TX",0.00694039428710938
"77083","Houston","TX",0.00561742248535156
"77084","Houston","TX",0.006279287109375
"77085","Houston","TX",0.00660231018066406
"77086","Houston","TX",0.00615538391113281
"77087","Houston","TX",0.00581651672363281
"77088","Houston","TX",0.00696693420410156
"77089","Houston","TX",0.00621440063476562
"77090","Houston","TX",0.00732023193359375
"77091","Houston","TX",0.0074299951171875
"77092","Houston","TX",0.00601373046875
"77093","Houston","TX",0.00573463256835938
"77094","Houston","TX",0.00650109802246094
"77095","Houston","TX",0.00661679931640625
"77096","Houston","TX",0.00688474792480469
"77098","Houston","TX",0.00674042602539063
"77099","Houston","TX",0.0063322900390625
"77201","Houston","TX",0
"77301","Conroe","TX",0.00560044860839844
"77302","Conroe","TX",0.00646348754882812
"77303","Conroe","TX",0.00659655883789062
"77304","Conroe","TX",0.00690701843261719
"77306","Conroe","TX",0.00621277893066406
"77316","Montgomery","TX",0.00696843811035156
"77318","Willis","TX",0.00695006042480469
"77320","Huntsville","TX",0.00780509582519531
"77326","Ace","TX",0.0121611779785156
"77327","Cleveland","TX",0.00950534545898437
"77328","Cleveland","TX",0.00746633361816406
"77331","Coldspring","TX",0.0080195703125
"77334","Dodge","TX",0.00782392150878906
"77335","Goodrich","TX",0.01061529296875
"77336","Huffman","TX",0.00700248474121094
"77338","Humble","TX",0.00701624877929688
"77339","Kingwood","TX",0.00685780700683594
"77340","Huntsville","TX",0.00763209655761719
"77342","Huntsville","TX",0.00796374328613281
"77345","Kingwood","TX",0.00706726989746094
"77346","Humble","TX",0.00692248779296875
"77350","Leggett","TX",0.0105063342285156
"77351","Dallardsville","TX",0.0107733044433594
"77354","Magnolia","TX",0.00662745422363281
"77355","Magnolia","TX",0.00683111022949219
"77356","Montgomery","TX",0.00736719909667969
"77357","New Caney","TX",0.0060026708984375
"77358","New Waverly","TX",0.00787890258789063
"77359","Oakhurst","TX",0.00884456176757813
"79051","Kerrick","TX",0.00853426574707031
"79052","Kress","TX",0.00818088745117188
"79053","Lazbuddie","TX",0.00725654724121094
"79054","Lefors","TX",0.00949437744140625
"79056","Lipscomb","TX",0.00486861907958984
"79057","Alanreed","TX",0.00936845397949219
"79058","Masterson","TX",0.0105182666015625
"79059","Miami","TX",0.00637991333007812
"79061","Mobeetie","TX",0.00956255554199219
"79062","Morse","TX",0.00795405334472656
"79063","Nazareth","TX",0.00713382446289062
"79064","Olton","TX",0.00829574462890625
"79065","Pampa","TX",0.00865820861816406
"79068","Panhandle","TX",0.00768609802246094
"79070","Perryton","TX",0.0076784912109375
"79072","Plainview","TX",0.00863965881347656
"79078","Sanford","TX",0.00937292602539063
"79079","Samnorwood","TX",0.0073688134765625
"79080","Skellytown","TX",0.00838860290527344
"79081","Spearman","TX",0.00815221862792969
"79082","Springlake","TX",0.00844184753417969
"79083","Stinnett","TX",0.00963445861816406
"79084","Stratford","TX",0.00495462066650391
"79085","Summerfield","TX",0.00737838806152344
"79086","Sunray","TX",0.00807687377929688
"79087","Texline","TX",0.0080296240234375
"79088","Tulia","TX",0.00784684692382812
"79091","Umbarger","TX",0.00759722473144531
"79092","Vega","TX",0.006607705078125
"79093","Waka","TX",0.0102947497558594
"79094","Wayside","TX",0.00982306701660156
"79095","Wellington","TX",0.00525888000488281
"79096","Wheeler","TX",0.00629796813964844
"79097","White Deer","TX",0.00688203369140625
"79098","Wildorado","TX",0.0069474658203125
"79101","Amarillo","TX",0.00969646606445312
"79102","Amarillo","TX",0.00892358276367188
"79103","Amarillo","TX",0.007448486328125
"79104","Amarillo","TX",0.00804611572265625
"75460","Paris","TX",0.0087867919921875
"75462","Paris","TX",0.00874350708007813
"75468","Pattonville","TX",0.00883578674316406
"75469","Pecan Gap","TX",0.00838952026367188
"75470","Petty","TX",0.00813614685058594
"75471","Pickton","TX",0.00781621337890625
"75472","Point","TX",0.00777061645507812
"75473","Powderly","TX",0.00843871948242188
"75474","Quinlan","TX",0.00867070739746094
"75475","Randolph","TX",0.00929498474121094
"75476","Ravenna","TX",0.0091110498046875
"75477","Roxton","TX",0.0088991650390625
"75478","Saltillo","TX",0.00745880187988281
"75479","Savoy","TX",0.00949934143066406
"79105","Amarillo","TX",0.00761333923339844
"79106","Amarillo","TX",0.00905543212890625
"79107","Amarillo","TX",0.00811811157226562
"79108","Amarillo","TX",0.00987207824707031
"79109","Amarillo","TX",0.00750747436523437
"79110","Amarillo","TX",0.00699925903320313
"79111","Amarillo","TX",0.00990358154296875
"79118","Amarillo","TX",0.00709889099121094
"79119","Amarillo","TX",0.0072213720703125
"79121","Amarillo","TX",0.00717613952636719
"79124","Amarillo","TX",0.010157490234375
"79201","Childress","TX",0.00815908813476563
"79220","Afton","TX",0.00696798767089844
"79225","Chillicothe","TX",0.00593583312988281
"75480","Scroggins","TX",0.00680794677734375
"75481","Sulphur Bluff","TX",0.007897412109375
